Date	Location	Crop	Soil_Moisture	Temperature_C	Yield_kg_per_hectare
26042022	Bihar	Potato	33.64	15.19	10500.0
18102022	Haryana	Onion	18.73	26.31	27104.64
5122023	Bihar	Cucumber	39.5	32.89	15462.72
19092020	Karnataka	Wheat	22.75	24.73	4287.61
30112023	Bihar	Barley	18.81	21.43	1784.78
14122020	Bihar	Barley	19.95	17.77	2094.34
30122022	Tamil Nadu	Tomato	26.53	34.65	30848.35
26082023	Karnataka	Wheat	35.42	27.28	4330.03
23012020	Haryana	Rice	42.05	37.22	2829.89
10032022	Haryana	Potato	27.92	23.74	25358.06
29062020	Bihar	Cucumber	36.55	34.49	11489.13
19092020	Karnataka	Tomato	36.0	28.77	22866.16
23092024	Uttar Pradesh	Tomato	36.35	27.67	24693.74
4072020	Bihar	Wheat	22.09	20.46	4630.37
21062021	Karnataka	Cucumber	37.49	34.16	16203.08
2082022	Karnataka	Tomato	24.82	31.61	34385.31
20072021	Bihar	Tomato	27.45	24.22	17563.54
5082020	Uttar Pradesh	Tomato	38.71	26.84	25005.62
11122021	Karnataka	Potato	36.38	23.79	16949.97
17072020	Bihar	Wheat	32.44	20.76	2589.46
10072024	Uttar Pradesh	Tomato	39.53	31.27	14297.99
25052023	Haryana	Wheat	20.85	18.84	2236.86
26122020	Bihar	Tomato	36.28	20.12	16954.12
17092023	Tamil Nadu	Onion	25.9	23.16	10500.0
24112022	Haryana	Barley	22.61	15.54	3057.93
8032021	Uttar Pradesh	Barley	28.0	18.41	3050.61
24112024	Punjab	Onion	28.49	19.3	10500.0
18112020	Tamil Nadu	Tomato	24.08	32.63	29206.56
6052020	Tamil Nadu	Barley	29.37	24.44	2529.99
17052022	West Bengal	Barley	26.9	25.1	2174.67
26122024	Tamil Nadu	Rice	49.56	32.43	3705.48
18012022	Tamil Nadu	Wheat	26.07	24.86	3115.05
21102024	West Bengal	Onion	26.81	30.91	14836.76
1112022	Punjab	Rice	41.1	33.52	4882.07
2072021	Uttar Pradesh	Rice	37.58	26.49	4673.37
27032021	Uttar Pradesh	Barley	24.33	22.41	2812.92
6052022	Maharashtra	Wheat	31.41	20.85	4628.52
29032022	Karnataka	Potato	27.73	18.08	14863.34
25102021	Haryana	Barley	26.09	14.45	2799.88
15042024	Maharashtra	Cucumber	27.65	25.74	8506.85
3042022	Haryana	Barley	27.8	15.93	2785.1
28082022	Uttar Pradesh	Wheat	30.22	17.24	4048.02
11112024	Bihar	Barley	19.5	22.45	1446.9
5112020	Haryana	Barley	25.41	17.44	3059.53
14012024	Haryana	Tomato	30.8	22.59	28194.92
13012022	West Bengal	Cucumber	36.24	25.04	9315.02
30022022	Maharashtra	Onion	25.15	23.57	24252.06
9082023	Tamil Nadu	Cucumber	36.28	28.7	12764.89
11052021	Maharashtra	Cucumber	28.72	26.96	13697.74
29042024	Punjab	Potato	32.41	19.15	29410.58
2092020	Punjab	Barley	22.13	23.97	2021.6
9062022	West Bengal	Potato	38.22	23.92	11860.5
24122022	Tamil Nadu	Cucumber	35.64	30.2	21085.46
13032022	Punjab	Rice	34.59	34.55	5880.52
3082022	Maharashtra	Wheat	27.08	18.99	3799.33
15062021	Uttar Pradesh	Potato	39.41	21.27	14366.69
7122024	Punjab	Wheat	24.49	18.02	2781.41
18102020	Punjab	Barley	20.51	21.8	2313.99
27032023	Tamil Nadu	Wheat	26.89	24.64	4009.58
23072020	West Bengal	Wheat	22.65	19.9	4087.39
16112023	Bihar	Potato	40.85	19.69	32817.35
22122023	Haryana	Onion	26.69	30.2	11777.75
28042021	Maharashtra	Cucumber	39.56	28.23	12721.34
27012020	West Bengal	Onion	21.12	27.37	16749.22
14082023	Karnataka	Wheat	34.95	17.11	3194.8
16072023	Punjab	Barley	18.8	18.15	2946.73
17072023	Tamil Nadu	Barley	25.91	17.14	2106.65
30032024	Uttar Pradesh	Onion	26.99	24.42	19031.68
1092020	Bihar	Cucumber	30.95	24.99	18112.93
29042021	Haryana	Tomato	36.17	28.13	22916.67
10092023	Bihar	Potato	28.43	23.03	15947.99
2022022	Maharashtra	Wheat	37.15	23.1	2601.66
15022020	Maharashtra	Tomato	37.72	26.58	35352.96
6122023	Tamil Nadu	Potato	31.65	22.91	26286.84
18072024	West Bengal	Rice	41.66	31.04	4337.0
4042020	Karnataka	Rice	42.34	30.63	5342.12
18082020	Haryana	Potato	37.75	15.49	14929.44
27032020	Uttar Pradesh	Tomato	39.9	25.95	42907.62
17042021	Bihar	Barley	24.98	24.22	2681.34
30082023	Haryana	Rice	49.18	31.81	6314.34
28012020	Punjab	Rice	44.33	32.05	6771.2
6082022	Punjab	Wheat	28.72	21.13	3029.52
20012022	Punjab	Barley	21.11	16.65	3327.51
14102021	Bihar	Tomato	39.97	22.95	29389.94
26082022	Punjab	Cucumber	26.61	31.55	10687.08
28052024	Tamil Nadu	Tomato	29.81	28.49	38008.24
9072024	Karnataka	Barley	17.86	14.58	2324.34
14122020	Maharashtra	Barley	17.72	16.85	3569.55
24022024	Tamil Nadu	Rice	35.63	38.37	4153.24
17092022	West Bengal	Cucumber	24.15	30.71	10905.59
2092022	Punjab	Onion	28.05	26.4	16757.16
3122024	Uttar Pradesh	Rice	41.55	36.44	3182.93
10072024	Maharashtra	Potato	29.37	21.94	25491.64
11062020	Maharashtra	Tomato	27.27	29.79	16750.89
30042021	Uttar Pradesh	Tomato	29.91	23.03	27638.84
7122020	Punjab	Potato	36.14	20.86	19565.46
28012020	Maharashtra	Cucumber	24.55	30.16	10963.74
12032021	Karnataka	Barley	26.48	15.65	3092.09
29022024	Uttar Pradesh	Rice	37.67	28.27	4860.89
23042021	Punjab	Tomato	31.68	31.7	19960.69
16042020	Bihar	Potato	39.58	20.13	17750.56
18052023	West Bengal	Potato	37.57	23.72	20350.31
25022023	Karnataka	Cucumber	32.29	26.36	18484.17
17032024	Uttar Pradesh	Rice	51.59	32.38	3535.05
26032022	Haryana	Onion	31.49	27.98	20855.32
24122023	West Bengal	Potato	32.81	23.4	15579.73
1092021	Karnataka	Potato	34.23	23.77	16677.48
5082024	Punjab	Rice	49.25	27.94	4656.58
18112022	Haryana	Barley	18.95	16.84	2312.98
7042021	Karnataka	Potato	32.4	20.58	25176.43
2042020	Maharashtra	Potato	35.43	26.19	10500.0
17072021	Punjab	Potato	37.16	18.19	23214.52
19122021	Haryana	Tomato	38.87	27.79	39395.83
6052022	Karnataka	Barley	22.53	26.2	2108.72
7082022	Haryana	Cucumber	31.48	31.68	12136.15
20062024	Punjab	Rice	49.01	31.45	2956.46
26102023	Punjab	Tomato	24.06	27.18	33906.11
12022020	Karnataka	Tomato	35.36	28.0	27732.14
11092022	West Bengal	Tomato	25.52	24.98	19957.69
4032023	Maharashtra	Wheat	32.26	22.73	3419.75
16062022	Maharashtra	Wheat	26.44	22.84	2615.95
24012020	Bihar	Wheat	31.95	22.27	4851.5
2022020	Uttar Pradesh	Onion	24.96	25.12	14006.79
25052020	Tamil Nadu	Onion	32.31	26.56	26727.41
6072024	Uttar Pradesh	Cucumber	32.16	27.91	12114.88
2122024	Karnataka	Cucumber	37.52	30.76	13141.5
11072021	Haryana	Cucumber	37.51	28.33	17391.71
14092024	West Bengal	Barley	24.49	23.46	2572.13
6022024	Bihar	Potato	36.26	17.95	26407.4
19112022	Maharashtra	Cucumber	32.96	26.2	19101.6
20082022	Haryana	Tomato	38.07	24.84	25403.05
23012021	Maharashtra	Tomato	24.33	26.32	27935.39
14012022	Punjab	Tomato	32.25	22.83	29852.93
13052024	Bihar	Tomato	37.46	20.45	29895.97
15052024	Bihar	Wheat	27.91	21.18	3539.37
12052022	West Bengal	Tomato	26.18	26.38	20223.37
29022023	Uttar Pradesh	Tomato	34.04	28.02	25397.3
20012022	Uttar Pradesh	Tomato	33.18	23.88	24926.73
15022022	Punjab	Onion	27.21	21.1	13318.13
12062024	Haryana	Barley	25.36	15.28	3129.29
12032024	Bihar	Barley	17.26	16.61	3091.42
29012021	Bihar	Potato	37.15	23.35	22703.76
27092021	Bihar	Potato	28.25	15.27	13904.27
4112021	Karnataka	Onion	28.64	23.84	16486.02
15092020	Maharashtra	Tomato	32.11	26.91	41365.08
18012023	Karnataka	Rice	48.41	34.63	6512.98
27102021	Maharashtra	Potato	35.14	18.77	23913.04
2072024	Uttar Pradesh	Barley	19.83	19.07	2934.64
10122024	Karnataka	Rice	41.91	28.86	2465.82
19122023	Bihar	Wheat	25.45	17.09	3103.05
17042023	Punjab	Tomato	32.39	22.81	32088.1
24072021	Haryana	Rice	40.12	27.59	2459.57
11052020	Uttar Pradesh	Cucumber	27.39	31.73	8511.79
29102022	Punjab	Potato	40.32	19.69	16742.77
17072022	West Bengal	Tomato	25.22	25.64	30163.62
26092023	Uttar Pradesh	Onion	26.4	26.55	22343.14
22062020	Haryana	Wheat	20.61	18.06	2412.24
20022022	Bihar	Wheat	25.78	23.03	4060.05
19042020	Punjab	Barley	27.45	24.68	1497.72
24022021	West Bengal	Wheat	21.82	25.23	4226.42
24122021	Bihar	Potato	37.49	20.74	29052.13
19052023	Uttar Pradesh	Onion	22.92	19.85	17946.48
17102024	Karnataka	Tomato	29.7	33.56	17254.07
16112023	Karnataka	Onion	27.99	24.08	19611.87
9082021	Bihar	Wheat	26.52	21.47	3222.75
16052021	Punjab	Wheat	24.84	21.7	5067.53
4122021	Tamil Nadu	Onion	25.66	29.96	18052.14
23062021	Haryana	Tomato	29.32	24.93	23484.92
19082021	Uttar Pradesh	Barley	28.76	20.44	1967.99
14062022	Maharashtra	Tomato	34.13	28.16	36323.78
21062022	Uttar Pradesh	Tomato	34.23	24.37	38265.68
3042022	Karnataka	Potato	32.72	23.73	14556.35
11012022	Haryana	Potato	31.07	19.51	20808.21
15082023	Tamil Nadu	Onion	20.34	24.18	14907.93
23072024	Haryana	Rice	52.75	33.01	6301.64
19042023	Punjab	Wheat	30.66	24.15	4812.37
28072021	Karnataka	Potato	25.19	24.02	15106.71
13042023	Bihar	Tomato	27.07	23.88	33620.43
11052022	Uttar Pradesh	Rice	42.43	29.58	4359.11
12042023	Uttar Pradesh	Potato	37.87	18.41	32161.4
25072022	Bihar	Potato	34.71	19.33	26137.25
17082024	Maharashtra	Cucumber	33.35	24.93	10763.81
19102023	West Bengal	Wheat	30.79	20.8	4738.91
24052020	West Bengal	Wheat	30.43	25.93	2041.32
9092020	Karnataka	Onion	24.07	25.42	25905.18
9092020	Uttar Pradesh	Tomato	37.01	30.66	27369.73
28052024	Haryana	Potato	34.35	21.91	23494.48
3122023	Karnataka	Tomato	36.84	26.16	32947.68
22122020	Uttar Pradesh	Cucumber	26.34	31.74	16592.59
28022023	Uttar Pradesh	Cucumber	37.79	27.25	23068.22
3022023	Uttar Pradesh	Potato	32.73	19.19	18375.9
12072020	Maharashtra	Potato	32.48	23.94	20959.38
17012022	Tamil Nadu	Onion	31.86	24.76	16741.35
25122020	Uttar Pradesh	Rice	43.26	28.04	4581.63
3062024	Maharashtra	Wheat	24.8	21.2	2781.29
6042023	Punjab	Tomato	28.48	31.36	22810.62
29032023	Tamil Nadu	Onion	29.19	27.43	16652.71
17102024	Maharashtra	Potato	33.33	20.32	18240.5
12112021	Tamil Nadu	Barley	26.24	23.71	2381.13
6122020	Punjab	Barley	25.15	19.69	4126.27
17122020	Maharashtra	Cucumber	24.39	25.34	18874.12
9112022	Karnataka	Potato	27.03	20.19	29517.64
22042023	Haryana	Barley	20.62	18.36	3006.23
29102022	Uttar Pradesh	Potato	25.37	17.99	26575.74
10102022	Bihar	Wheat	26.73	22.27	4665.05
28052021	Karnataka	Cucumber	32.62	37.14	13003.37
28082020	Haryana	Tomato	29.34	31.01	14000.0
28112020	Tamil Nadu	Potato	28.46	24.96	16419.77
30022022	Uttar Pradesh	Cucumber	27.38	24.03	13077.58
15112024	Punjab	Onion	26.31	28.6	22738.03
8092021	Karnataka	Tomato	28.22	22.02	14976.52
8102022	West Bengal	Cucumber	27.59	31.78	15878.1
5102024	Uttar Pradesh	Wheat	33.14	16.47	2084.88
25122024	Karnataka	Rice	52.23	37.45	2868.08
5112024	Maharashtra	Wheat	19.05	22.17	4450.23
21112023	Punjab	Rice	52.11	30.69	3598.42
27112022	Tamil Nadu	Wheat	25.09	25.14	2577.31
14022020	Bihar	Onion	23.52	20.05	12960.41
15052023	Punjab	Tomato	29.29	31.61	25343.88
19042021	West Bengal	Barley	29.43	23.88	3192.39
29012021	Maharashtra	Cucumber	32.87	22.82	9874.73
16022024	Tamil Nadu	Cucumber	30.31	33.52	12072.48
15122024	Tamil Nadu	Cucumber	37.95	31.77	14858.95
7112024	West Bengal	Tomato	36.52	28.49	37007.46
8012024	Maharashtra	Potato	27.56	15.51	14959.86
14122022	Tamil Nadu	Barley	18.96	15.73	2635.03
21082023	Bihar	Wheat	24.55	14.47	3309.6
16032022	Uttar Pradesh	Barley	30.93	17.26	2679.93
7082023	Tamil Nadu	Rice	43.34	31.29	4771.2
6022023	Haryana	Cucumber	33.6	31.18	10398.95
5072020	Tamil Nadu	Barley	23.29	24.22	3745.3
15052022	Punjab	Potato	40.91	15.11	17203.07
29092022	West Bengal	Onion	25.12	26.15	26786.58
10052023	Uttar Pradesh	Tomato	36.58	29.27	18473.26
18062020	Punjab	Wheat	34.14	20.19	3012.82
5042020	Punjab	Onion	27.2	28.23	20447.93
13022024	Bihar	Onion	29.59	22.5	20056.57
18122020	Bihar	Onion	22.98	24.74	25471.06
27032022	Punjab	Wheat	27.92	23.22	4071.1
7022024	Maharashtra	Wheat	22.54	24.78	3493.6
22092020	Bihar	Cucumber	29.97	28.68	22177.25
11062022	Haryana	Barley	18.37	22.26	2998.33
24022023	Haryana	Potato	28.96	19.0	14424.82
20032021	Karnataka	Rice	49.22	33.76	5592.21
23072020	Maharashtra	Barley	18.92	20.77	3364.15
16062022	Bihar	Barley	23.05	17.27	2863.49
9052022	Tamil Nadu	Cucumber	34.06	33.29	12720.6
9122021	Haryana	Potato	29.26	23.48	19258.1
19052023	Bihar	Onion	22.03	20.19	16048.58
29022021	Karnataka	Onion	29.2	26.67	27534.31
25022022	Haryana	Rice	34.45	33.8	4489.35
28102020	Maharashtra	Barley	24.47	13.77	1731.99
22092021	Punjab	Tomato	29.11	35.31	15138.13
28052022	Uttar Pradesh	Tomato	36.49	21.87	23776.48
29102020	Maharashtra	Wheat	20.78	24.86	2338.24
22062021	Maharashtra	Rice	43.34	29.31	4342.93
10022023	Tamil Nadu	Barley	17.6	20.86	2744.65
25022024	Haryana	Wheat	34.97	26.17	3603.44
6072022	Haryana	Onion	30.45	21.76	20518.28
2052021	Haryana	Tomato	27.15	29.51	29911.06
11102022	Tamil Nadu	Cucumber	35.94	31.31	16921.65
18032020	West Bengal	Barley	31.62	15.21	1400.0
18082022	Haryana	Cucumber	27.96	31.02	16080.32
27102020	Punjab	Cucumber	35.11	34.94	8310.29
17022021	Punjab	Barley	23.3	18.24	2327.53
7042022	Maharashtra	Rice	47.19	31.69	4734.39
18082024	West Bengal	Tomato	35.99	24.04	22903.51
7012024	Haryana	Barley	23.47	14.42	1615.77
17042021	Bihar	Cucumber	38.58	28.07	12080.29
26092022	Haryana	Cucumber	37.71	28.26	18687.35
13102023	Haryana	Cucumber	27.17	32.63	11629.98
5092022	West Bengal	Cucumber	36.46	33.2	12976.66
4072023	Punjab	Barley	25.43	21.68	2368.97
19102024	Haryana	Rice	39.35	37.6	3187.65
8072024	Uttar Pradesh	Potato	23.34	15.44	19070.68
20122023	Tamil Nadu	Cucumber	35.72	32.69	7726.23
22052021	Tamil Nadu	Barley	22.57	23.49	4058.29
5112023	Karnataka	Tomato	37.77	28.03	41995.18
25122020	Maharashtra	Tomato	38.73	23.03	27556.27
23122023	Punjab	Cucumber	30.88	29.45	22031.35
8062020	West Bengal	Tomato	32.21	25.78	34736.69
23032020	Haryana	Potato	29.24	17.0	15192.99
1052023	Punjab	Potato	29.88	18.85	28516.89
12042023	Haryana	Onion	25.45	28.82	14429.63
2122020	West Bengal	Wheat	27.43	18.25	2682.33
10082020	Karnataka	Cucumber	33.49	31.76	20745.43
28112022	Punjab	Rice	54.51	31.37	4497.14
4022022	Karnataka	Onion	19.67	30.03	14999.61
19092021	Karnataka	Rice	38.31	30.86	3806.32
25082021	Bihar	Tomato	26.06	24.28	31272.13
24082022	Maharashtra	Cucumber	28.9	32.62	13930.2
13042023	Tamil Nadu	Barley	24.43	28.31	2158.03
26062022	Karnataka	Onion	23.35	26.46	22630.39
19052021	Haryana	Wheat	31.1	29.8	1750.0
30122021	Uttar Pradesh	Potato	33.86	17.41	20617.03
1022024	Karnataka	Onion	31.01	26.47	21390.25
6052023	Tamil Nadu	Cucumber	40.39	25.25	11840.71
8052021	Tamil Nadu	Wheat	29.63	26.13	3575.41
1072023	Punjab	Cucumber	40.32	27.37	21425.71
4062020	Punjab	Onion	31.67	27.09	19573.51
25032024	Uttar Pradesh	Potato	24.42	22.22	10685.44
19102024	Punjab	Potato	30.86	17.38	14936.38
23092022	Bihar	Potato	30.46	20.84	31464.11
3072020	West Bengal	Wheat	29.5	23.49	2521.64
11052020	Uttar Pradesh	Barley	29.12	17.73	2024.87
6012024	West Bengal	Tomato	26.16	26.98	31932.68
17052024	Karnataka	Wheat	22.56	22.87	3363.6
3032021	Haryana	Barley	22.84	15.1	3351.78
22042020	Bihar	Potato	31.25	19.9	29608.66
30072022	Haryana	Wheat	29.71	20.76	4236.76
18122022	Karnataka	Potato	34.03	15.49	15640.32
2102022	Haryana	Potato	33.09	18.17	28904.48
10012023	Haryana	Onion	36.13	23.88	16496.4
4102020	Maharashtra	Wheat	28.41	22.08	4871.62
24092022	Uttar Pradesh	Wheat	24.18	22.18	2677.23
10072024	Tamil Nadu	Rice	43.35	31.69	3722.53
25072023	Maharashtra	Potato	37.12	17.03	21481.4
20122023	Uttar Pradesh	Potato	40.3	20.93	22187.23
15022020	Bihar	Cucumber	25.74	28.43	16396.02
8102023	Tamil Nadu	Barley	25.55	15.62	1450.17
27092024	West Bengal	Onion	28.59	22.57	13850.84
17012024	West Bengal	Rice	46.91	36.82	3376.24
23042021	West Bengal	Rice	49.76	39.11	2100.0
22052021	Punjab	Barley	22.57	21.81	1693.45
6042021	Bihar	Wheat	35.38	24.11	4613.72
20022020	Maharashtra	Cucumber	33.94	27.27	13778.58
26092020	Tamil Nadu	Tomato	28.6	32.7	26674.25
24012024	Haryana	Potato	28.55	21.4	31837.27
24092020	Tamil Nadu	Barley	25.69	17.31	2502.99
22102021	West Bengal	Barley	19.02	19.54	3411.37
12022022	Karnataka	Barley	24.96	23.51	1855.17
2012024	Punjab	Wheat	26.79	20.24	2515.7
30042024	Haryana	Rice	43.62	27.7	3888.03
25032023	Karnataka	Tomato	27.06	28.35	20368.22
8062021	Karnataka	Cucumber	36.4	31.02	14810.14
21072020	Maharashtra	Tomato	26.52	22.18	26284.27
24042022	Uttar Pradesh	Tomato	31.23	26.83	22478.6
29032021	Bihar	Potato	37.72	20.8	15671.9
2092024	Bihar	Onion	33.59	29.93	16937.06
1032023	Karnataka	Potato	34.91	20.68	14486.25
16082024	Haryana	Onion	21.41	26.58	17421.99
4122021	Tamil Nadu	Tomato	27.17	27.1	37376.08
22042023	Haryana	Tomato	28.36	21.61	26925.8
17092022	West Bengal	Onion	27.06	24.9	18070.85
23122021	Karnataka	Wheat	20.85	22.25	5084.38
11072022	Uttar Pradesh	Cucumber	34.77	23.59	18153.0
3032023	Maharashtra	Barley	20.76	19.38	2351.46
21112021	West Bengal	Rice	35.89	28.88	2660.65
27032021	Uttar Pradesh	Wheat	26.17	19.69	4330.29
19072021	Karnataka	Rice	37.24	32.86	5211.55
16122021	Uttar Pradesh	Tomato	41.5	30.96	29991.53
8012021	West Bengal	Rice	37.33	37.18	3412.27
24112020	Punjab	Barley	18.82	17.72	3621.92
14082023	Uttar Pradesh	Potato	28.6	20.99	28760.67
28032021	Maharashtra	Wheat	32.1	21.89	2784.79
27072021	Maharashtra	Barley	28.92	13.32	1834.08
7092021	Punjab	Barley	28.49	19.59	4253.34
9112022	Maharashtra	Cucumber	39.49	29.36	22097.05
2072020	Bihar	Wheat	20.23	16.6	2372.63
28112022	Punjab	Tomato	30.18	24.63	26210.86
15082021	Haryana	Rice	35.87	28.16	2824.48
25042020	Karnataka	Tomato	40.31	28.17	37330.22
2012024	Maharashtra	Wheat	18.99	20.79	3345.8
29062024	Bihar	Wheat	34.3	20.76	4177.26
7102022	West Bengal	Rice	45.38	39.46	2712.97
14062021	Punjab	Rice	39.52	33.36	6285.41
14072021	Tamil Nadu	Potato	37.99	25.56	13549.65
12092024	Uttar Pradesh	Onion	22.59	27.59	16539.06
3052020	Punjab	Tomato	32.97	30.33	21020.2
12092020	Haryana	Barley	23.89	20.33	3330.65
14112023	Tamil Nadu	Tomato	34.31	27.31	24284.13
15052023	West Bengal	Tomato	36.11	28.13	33897.16
29022020	Bihar	Cucumber	26.63	27.68	23542.48
22112020	Maharashtra	Tomato	32.86	27.13	29321.93
4122020	Karnataka	Barley	30.5	14.63	1688.75
27102024	West Bengal	Tomato	36.49	30.53	15471.96
22022020	Bihar	Cucumber	35.22	30.99	8610.1
14052024	Uttar Pradesh	Rice	52.09	34.27	5593.65
6062020	Bihar	Wheat	33.64	15.03	2488.86
12072023	Maharashtra	Tomato	27.61	25.82	22021.0
24052024	Tamil Nadu	Wheat	18.24	18.29	2668.53
27092023	Haryana	Rice	50.08	29.0	4526.69
23012021	Tamil Nadu	Barley	26.79	22.02	2981.91
9122023	Maharashtra	Onion	27.99	28.6	14533.46
12072021	Uttar Pradesh	Onion	35.44	26.36	13612.81
26112024	Haryana	Rice	47.96	30.99	6266.59
3112020	West Bengal	Wheat	30.65	21.61	2495.3
26082021	Karnataka	Onion	27.89	31.65	10902.8
13032022	Maharashtra	Potato	39.97	21.48	23429.81
25072021	Karnataka	Onion	27.41	22.56	20969.86
4022024	Bihar	Rice	39.83	30.32	4598.26
28102021	Maharashtra	Onion	31.18	20.73	14520.66
17052022	West Bengal	Potato	26.64	24.51	21981.9
2042022	Haryana	Rice	44.3	29.81	5074.22
23092020	Punjab	Cucumber	39.08	27.1	15722.43
26112020	Punjab	Barley	23.27	18.9	3104.19
6092020	Karnataka	Barley	23.75	22.96	2468.04
16092024	Tamil Nadu	Onion	26.2	31.57	14370.14
24102024	Uttar Pradesh	Cucumber	31.13	31.17	11789.29
1072023	Uttar Pradesh	Barley	23.49	18.24	4094.74
23042023	Tamil Nadu	Tomato	30.65	27.48	33920.83
30122022	Maharashtra	Wheat	25.27	15.82	2810.41
15092020	Tamil Nadu	Rice	53.11	31.52	3301.34
26082020	Karnataka	Potato	26.86	26.08	10500.0
29062023	West Bengal	Wheat	27.87	20.98	3059.14
16052023	Bihar	Wheat	23.41	27.81	1750.0
10102024	Karnataka	Cucumber	31.74	25.11	8043.21
8092024	Maharashtra	Barley	24.18	19.39	4121.35
15122022	Haryana	Onion	27.53	26.14	15710.78
24032024	Bihar	Rice	48.75	28.27	5626.21
29062021	Haryana	Onion	21.03	24.84	17131.33
4012024	Haryana	Barley	18.29	22.98	2127.29
6072021	Uttar Pradesh	Onion	34.34	17.69	10500.0
28022020	Maharashtra	Barley	28.03	22.59	2046.44
15062022	Punjab	Tomato	25.63	25.28	21274.32
30032024	Punjab	Tomato	27.7	25.89	32669.24
11122023	West Bengal	Onion	22.92	29.08	14886.27
1082021	Bihar	Barley	27.56	14.48	2838.16
19012020	Karnataka	Barley	16.08	14.38	2116.56
14102022	Karnataka	Wheat	30.94	20.06	3021.36
18062021	Uttar Pradesh	Barley	25.82	17.3	2270.47
25102021	Haryana	Barley	21.45	19.87	3822.39
16052024	Karnataka	Potato	35.95	21.25	28177.26
24032022	Tamil Nadu	Barley	29.18	26.49	2701.36
25112022	Karnataka	Cucumber	37.51	30.86	19672.06
20082023	Punjab	Cucumber	29.99	24.45	13081.24
21102020	Maharashtra	Wheat	23.94	24.65	2378.9
16082022	Haryana	Onion	33.22	30.03	11493.36
1022023	Bihar	Onion	35.85	19.94	13744.74
7042020	Bihar	Onion	25.37	27.33	14040.32
9122023	Punjab	Onion	31.25	30.56	12864.37
9042024	Bihar	Tomato	37.8	25.62	28868.22
10122020	West Bengal	Potato	37.63	25.86	14002.47
22122023	Karnataka	Cucumber	35.65	27.5	16296.26
13092021	Karnataka	Barley	20.98	15.72	2399.77
26122024	Haryana	Cucumber	33.67	30.95	20472.96
21012023	Tamil Nadu	Rice	37.04	40.02	4427.06
13012022	Haryana	Potato	24.91	20.46	13594.6
23112024	Uttar Pradesh	Cucumber	35.3	23.84	9710.43
27042020	Bihar	Barley	22.06	15.68	3006.36
10072024	West Bengal	Wheat	22.94	24.04	3122.34
16022023	Maharashtra	Onion	19.28	27.52	19995.84
11032024	Maharashtra	Wheat	27.61	26.27	3897.08
30122020	Punjab	Rice	36.1	31.94	4974.24
16112023	Karnataka	Rice	49.71	31.59	5279.24
12042021	Maharashtra	Tomato	28.49	30.84	26717.08
12082023	Tamil Nadu	Cucumber	32.01	26.89	12074.63
15092020	Punjab	Wheat	23.58	24.09	3927.78
17052021	Bihar	Potato	27.24	22.91	17281.31
10042023	Tamil Nadu	Wheat	22.56	30.07	2507.25
7032024	Karnataka	Barley	22.17	21.53	2030.83
6012020	Punjab	Cucumber	36.89	31.28	14658.82
22072021	Bihar	Cucumber	24.91	22.93	16268.43
29062024	West Bengal	Potato	38.14	23.47	21896.98
19072020	Uttar Pradesh	Potato	25.65	17.27	23912.76
9082022	Uttar Pradesh	Wheat	33.43	20.76	4091.24
5062023	Karnataka	Potato	27.45	24.83	19014.21
23062020	Bihar	Cucumber	29.45	26.32	12704.79
17052022	Karnataka	Onion	20.05	29.2	23970.08
24102023	Punjab	Barley	25.82	24.03	1701.44
29082024	Bihar	Tomato	30.74	26.65	34983.67
25112022	Uttar Pradesh	Wheat	27.49	19.82	3388.69
4072024	Karnataka	Barley	16.9	18.62	2261.65
19122022	Tamil Nadu	Rice	45.37	31.72	5483.13
23062021	Maharashtra	Rice	50.86	35.04	5226.08
15072021	Punjab	Barley	27.48	18.48	2380.81
25082022	Maharashtra	Rice	53.42	34.29	4661.07
19032023	West Bengal	Wheat	25.07	25.12	4352.68
15092023	Uttar Pradesh	Wheat	18.66	25.61	2846.79
16102020	Punjab	Potato	33.84	20.11	15313.03
1022021	Maharashtra	Wheat	22.9	23.29	4247.2
16032024	Uttar Pradesh	Onion	24.38	23.94	22568.24
23022021	West Bengal	Wheat	17.1	24.2	2607.58
29042024	Tamil Nadu	Wheat	27.04	23.05	4729.47
25032020	Tamil Nadu	Potato	30.22	25.56	19875.17
16092020	Punjab	Onion	26.41	25.17	19355.13
3042024	Karnataka	Wheat	28.49	19.57	3000.2
2032022	West Bengal	Tomato	33.94	32.92	19605.61
2042022	Tamil Nadu	Potato	26.76	24.93	14104.37
26032021	Punjab	Tomato	31.66	26.68	29998.65
27012021	Punjab	Cucumber	27.83	30.83	20087.59
15052020	Uttar Pradesh	Onion	26.78	28.75	15700.04
16072023	Uttar Pradesh	Rice	46.34	33.41	3174.71
11122022	Bihar	Potato	31.97	21.09	20558.79
3042023	Uttar Pradesh	Barley	29.3	22.45	1578.56
27072023	Karnataka	Onion	21.3	24.01	17065.78
26082021	West Bengal	Wheat	24.04	20.27	3029.46
24052023	Maharashtra	Onion	23.99	28.0	14249.75
26112020	Bihar	Cucumber	27.05	25.55	10485.99
26092020	Karnataka	Rice	49.28	31.98	3767.1
9092023	Maharashtra	Wheat	18.6	27.31	2556.76
